ID,Title,Company,Location,Date Posted
engineer,Mechanical Engineer,Cy,Lagos,EmployerActive 2 days ago
engineer,ELECTRICAL ENGINEER,GENESYS ENGINEERING SERVICES LTD,Shagamu,EmployerActive 2 days ago
engineer,Senior Fullstack Software Engineer & Tech lead,VPDMONEY,Abuja,EmployerActive 2 days ago
engineer,QA/QC Civil Engineer - Bonny Island,Alpha Mead Group,Rivers,PostedPosted 30+ days ago
engineer,Senior Fullstack Engineer,Ergeon,Lagos,EmployerActive 2 days ago
engineer,Electrical Engineer,Cy,Lagos,EmployerActive 2 days ago
engineer,ELECTRICAL ENGINEER,LandLagos,Lagos,PostedPosted 30+ days ago
engineer,Electrical Engineer (Construction/Real Estate),Ascentech Services Ltd,Benin City,EmployerActive 3 days ago
engineer,Systems Completion Engineer / Specialist,KIMERIC NIGERIA LIMITED,Lagos,EmployerActive 2 days ago
engineer,Technical Sales Engineer,Asamaka Industries Ltd Nigeria,Lagos,EmployerActive 2 days ago
engineer,Data Analytics Engineer,Rainforest Alliance,Kebbi,PostedPosted 7 days ago
engineer,Microsoft solution Presales Engineer,Arit of Africa,Lagos,EmployerActive 2 days ago
engineer,Principal Software Engineer,Snowflake,Plateau,PostedPosted 30+ days ago
engineer,SENIOR NETWORK CONSULTING ENGINEER,Arit of Africa,Lagos,PostedPosted 30+ days ago
engineer,Infrastructure Support Engineer (Core),Nethermind,Kebbi,PostedPosted 30+ days ago
engineer,Service Fulfillment and Support Engineer,ipNX Nig ltd,Port Harcourt,EmployerActive 2 days ago
engineer,Automotive and Technical Engineers,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,Construction Engineer,Engineering Automation Technology Limited,Eket,EmployerActive 2 days ago
engineer,Network & Service Delivery Engineer (PH),IPNX NIGERIA LIMITED,Port Harcourt,EmployerActive 9 days ago
engineer,Software Engineer,Let's Go There,Lagos,PostedPosted 30+ days ago
engineer,Senior Backend Engineer,Kuda Technologies Ltd,Lagos,EmployerActive 11 days ago
engineer,Network System Engineer,Reposebay,Lagos,EmployerActive 3 days ago
engineer,Technical Engineer (Lekki),DREAMWORKS INTEGRATED SYSTEMS LIMITED,Lagos,EmployerActive 2 days ago
engineer,Technical Engineer (Ogudu),DREAMWORKS INTEGRATED SYSTEMS LIMITED,Lagos,EmployerActive 2 days ago
engineer,Data Engineers,Procept Associates Professional Services Limited,Lagos,PostedPosted 22 days ago
engineer,Network Engineer (CCNP Certified),Terawork,Lagos,EmployerActive 2 days ago
engineer,Structural Engineer,Izedon Industries,Lagos,EmployerActive 2 days ago
engineer,Associate QA Engineer,Carry1st,Lagos,EmployerActive 3 days ago
engineer,Intermediate Software Engineer (SE3),Prodigy Finance Limited,Zamfara,PostedPosted 30+ days ago
engineer,Senior Software Engineer (Backend),Reliance Health,Lagos,EmployerActive 2 days ago
engineer,MECHANICAL ENGINEERS,AMA-ZUMA GROUP,Lagos,PostedPosted 30+ days ago
engineer,Intermediate Software Engineer (SE3),Prodigy Finance Limited,Zamfara,PostedPosted 30+ days ago
engineer,Senior Full-Stack Engineer,Deloitte,Lagos,PostedPosted 30+ days ago
engineer,Sales Engineer,ITM Services Limited,Port Harcourt,EmployerActive 26 days ago
engineer,Cloud Infrastructure Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
engineer,Solar Sales Engineer,Jubaili Bros Engineering Limited,Lagos,EmployerActive 2 days ago
engineer,Frontend Engineer (Angular),Vendease,Lagos,PostedPosted 30+ days ago
engineer,QA/QC ENGINEER,Shaoma Nigeria,Lagos,PostedPosted 30+ days ago
engineer,FULL STACK SOFTWARE ENGINEER,GOODINFO,Kebbi,PostedPosted 30+ days ago
engineer,Senior Software Engineer (Backend),Reliance Health,Lagos,EmployerActive 2 days ago
engineer,Data Engineers,Procept Associates Professional Services Limited,Lagos,PostedPosted 22 days ago
engineer,Network Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
engineer,Founding Engineer,Pariti,Kebbi,PostedPosted 30+ days ago
engineer,Solar Engineer,Swift consulting,Ibadan,EmployerActive 3 days ago
engineer,Software Engineer,Let's Go There,Lagos,PostedPosted 30+ days ago
engineer,QA Engineer,Kuda Technologies Ltd,Lagos,EmployerActive 4 days ago
engineer,Senior AI Engineer,Awarri,Lagos,PostedPosted 30+ days ago
engineer,iOS Mobile Engineer,KNN Corporate Services Limited,Lagos,EmployerActive 3 days ago
engineer,"Quality Assurance/ Quality control Analyst (Engineers) MARYLAND,LAGOS",LEITUNG GATE LIMITED,Lagos,EmployerActive 2 days ago
engineer,Implementation Engineer,IT Horizons Nigeria LTD,Lagos,EmployerActive 11 days ago
engineer,Web Engineer,Kuda Technologies Ltd,Lagos,EmployerActive 14 days ago
engineer,Crypto Data Scientist / Machine Learning Engineer (Nigeria-Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
engineer,Integration Support Engineer (Monnify Payment Gateway),Moniepoint,Lagos,PostedPosted 30+ days ago
engineer,Senior Backend Engineer,Kora,Lagos,EmployerActive 16 days ago
engineer,AZURE DEVOPS ENGINEER,ITC WORLDWIDE,Lagos,PostedPosted 30+ days ago
engineer,ELECTRICAL ENGINEER (KUBWE ABUJA),GENESYS ENGINEERING SERVICES LTD,Abuja,EmployerActive 2 days ago
engineer,Software Engineering Team Lead (Servicing),Prodigy Finance Limited,Zamfara,PostedPosted 30+ days ago
engineer,Data Engineer,Lorgarithm,Lagos,PostedPosted 22 days ago
engineer,Frontend Engineer (Angular and React),Moniepoint,Nigeria,PostedPosted 30+ days ago
engineer,Network Engineer - Tier 1,ITC WORLDWIDE,Abuja,PostedPosted 30+ days ago
engineer,Crypto Data Engineer (Nigeria- Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
engineer,Project Engineer,Daystar Power,Lagos,PostedPosted 30+ days ago
engineer,Senior Backend Software Engineer (PHP) - Fully Remote Job,Openprovider,Nigeria,EmployerActive 7 days ago
engineer,Senior Software Engineer (Java),IRecruiters Africa,Lagos,EmployerActive 7 days ago
engineer,Instrumental/ Mechanical Engineer,Fosad Consulting,Warri,PostedPosted 30+ days ago
engineer,Graduate Trainee - Metallurgist and Civil Engineer,African Industries Group,Kaduna,EmployerActive 14 days ago
engineer,Android Engineer,Kuda Technologies Ltd,Lagos,PostedPosted 30+ days ago
engineer,Sales Engineer Trainee,Funtay Gas Company Ltd,Lekki,EmployerActive 2 days ago
engineer,Senior Frontend Engineer,BroadTekniks,Lagos,EmployerActive 6 days ago
engineer,Cybersecurity Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
engineer,Senior Engineer: Release Engineering,Cellulant Group,Nigeria,PostedPosted 30+ days ago
engineer,Senior Network Engineer: Microsoft 365 Modern Work,ITC WORLDWIDE,Abuja,PostedPosted 8 days ago
engineer,Senior Platform engineer.,Carbon,Lagos,PostedPosted 30+ days ago
engineer,Consulting - Generative AI Engineer/Developer,Deloitte,Lagos,PostedPosted 30+ days ago
engineer,"Engineer, Core Banking",Shara Inc,Lagos,PostedPosted 30+ days ago
engineer,DevOps Engineer,Kuda Technologies Ltd,Lagos,EmployerActive 3 days ago
engineer,Lead Integrations Engineer,Ash Nelson Partners,Lagos,EmployerActive 2 days ago
engineer,CIW Engineers,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,DevOps Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
engineer,React Native Engineer,Lorgarithm,Lagos,PostedPosted 7 days ago
engineer,Ruby on Rails Engineer,Quidax,Nigeria,PostedPosted 30+ days ago
engineer,Senior Cloud Solutions Engineer,Paga,Yaba,PostedPosted 30+ days ago
engineer,Senior IOS Engineer,LemFi,Nigeria,PostedPosted 30+ days ago
engineer,Medical device after-sales engineer in Lagos,Guangzhou MeCan Medical Ltd.,Lagos,EmployerActive 2 days ago
engineer,Senior Engineer: Cloud Infrastructure,Cellulant Group,Nigeria,EmployerActive 14 days ago
engineer,Machine Learning Engineer/ Data Scientist with R certification + PL-400,ITC WORLDWIDE,Abuja,PostedPosted 30+ days ago
engineer,React Native Engineer,Kuda Technologies Ltd,Lagos,EmployerActive 3 days ago
engineer,ELECTRICAL ENGINEERS,AMA-ZUMA GROUP,Lagos,PostedPosted 30+ days ago
engineer,Blockchain Engineer (Nigeria-Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
engineer,Crypto QA Automation Engineer (Nigeria-Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
engineer,Utilities Construction Engineer,Terra Energy Service Nigeria Ltd,Port Harcourt,EmployerActive 2 days ago
engineer,Data Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
engineer,Fullstack Integrated Cloud Customer Support Software Engineer,eMedicStore,Lagos,EmployerActive 2 days ago
engineer,"Senior Software Engineer - SE4 (Repay, Service, Collections)",Prodigy Finance Limited,Zamfara,PostedPosted 30+ days ago
engineer,Quality Assurance/ Quality control Analyst (Engineers) PORT-HARCOURT,LEITUNG GATE LIMITED,Port Harcourt,EmployerActive 2 days ago
engineer,Alternative Fuel Platform Engineer,Machineyard.com.ng,Lagos,PostedPosted 30+ days ago
engineer,INFRASTRUCTURE SECURITY ENGINEER,GVA Partners,Lagos,EmployerActive 2 days ago
engineer,Senior Cloud Infrastructure Engineer,Carbon,Lagos,EmployerActive 22 days ago
engineer,Network Support Engineer,ipNX Nig ltd,Lagos,EmployerActive 2 days ago
engineer,Battery Cell Engineer,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,Senior Pre-Sales Engineer(Fully onsite),Oscar Temple,Lagos,EmployerActive 7 days ago
engineer,Technical Sales Engineer,Selfa,Lagos,PostedPosted 30+ days ago
engineer,INSTRUMENTAL/ ELECTRICAL ENGINEER,Fosad Consulting,Warri,PostedPosted 30+ days ago
engineer,Application Security Engineer,Kora,Lagos,EmployerActive 4 days ago
engineer,Service Fulfillment Engineer Port Harcourt,IPNX NIGERIA LIMITED,Port Harcourt,EmployerActive 5 days ago
engineer,Solar Sales Engineer,Energi Talent Resourcing,Lagos,EmployerActive 8 days ago
engineer,Senior Backend Engineer,M-KOPA,Lagos,PostedPosted 30+ days ago
engineer,Senior Data Center Engineer,IPNX NIGERIA LIMITED,Lagos,EmployerActive 9 days ago
engineer,Battery Systems Engineer,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,"Manager, Software Engineering",Deloitte,Lagos,PostedPosted 30+ days ago
engineer,Lead Java Engineer - Merchant Solutions,PalmPay,Lagos,EmployerActive 2 days ago
engineer,Middleware Engineer,Tek Experts,Lagos,PostedPosted 30+ days ago
engineer,Software Engineering Manager,Reliance Health,Lagos,EmployerActive 2 days ago
engineer,Senior Engineering Manager: Release Engineering,Cellulant Group,Nigeria,PostedPosted 30+ days ago
engineer,Lead Chassis Engineer,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,"Engineering Manager, Collections (NodeJS & Java)",Flutterwave,Lekki,PostedPosted 7 days ago
engineer,Core Banking Engineer,Tek Experts,Lagos,PostedPosted 30+ days ago
engineer,Senior Engineer: Database,Cellulant Group,Lagos,EmployerActive 21 days ago
engineer,Network/Data Centre Engineer -Dispatch,DeRisk Technologies,Lagos,PostedPosted 30+ days ago
engineer,Senior iOS Engineer.,Carbon,Lagos,PostedPosted 30+ days ago
engineer,Simulation Engineers,VoltaEV,Lagos,PostedPosted 30+ days ago
engineer,Senior Engineer: Networks,Cellulant Group,Lagos,PostedPosted 30+ days ago
engineer,Android Engineering Team Lead,M-KOPA,Lagos,PostedPosted 14 days ago
engineer,IOS Engineer,Kuda Technologies Ltd,Lagos,PostedPosted 30+ days ago
